pdb_id,metric,metric_column,threshold,training_systems,systems_calculated,percent_training_calculated,minimum_calculated,median_calculated,maximum_calculated,systems_above_threshold,percent_calculated_above_threshold,percent_training_above_threshold,minimum_passing,median_passing,maximum_passing
9y8k,Protein sequence,protein_fident_max,,200678,789,0.39316716331635754,6.0,10.0,99.0,,,,,,
9y8k,Protein structure,protein_lddt_max,,200678,789,0.39316716331635754,24.0,37.0,96.0,,,,,,
9y8k,Pocket coverage,pocket_qcov,70.0,200678,404,0.20131753356122745,6.0,28.0,100.0,56.0,13.861386138613861,0.02790540069165529,72.0,89.0,100.0
9y8k,Protein-ligand interaction coverage,pli_qcov,50.0,200678,233,0.11610639930635147,0.0,12.0,50.0,2.0,0.8583690987124464,0.0009966214532734032,50.0,50.0,50.0
9y8k,Ligand pose (SuCOS shape),sucos_shape,50.0,200678,843,0.42007594255473946,18.820216016352063,36.97184092439746,54.39000649402084,11.0,1.3048635824436536,0.005481417993003717,50.36347549880925,50.87508059481185,54.39000649402084
9y8k,Ligand chemistry (Morgan Tanimoto),morgan_tanimoto,50.0,200678,850,0.42356411764119634,2.7777777777777777,10.44776119402985,21.428571428571427,0.0,0.0,0.0,,,
