pdb_id,metric,metric_column,threshold,training_systems,systems_calculated,percent_training_calculated,minimum_calculated,median_calculated,maximum_calculated,systems_above_threshold,percent_calculated_above_threshold,percent_training_above_threshold,minimum_passing,median_passing,maximum_passing
9vzg,Protein sequence,protein_fident_max,,200678,66,0.032888507958022305,12.0,91.0,100.0,,,,,,
9vzg,Protein structure,protein_lddt_max,,200678,66,0.032888507958022305,49.0,90.0,95.0,,,,,,
9vzg,Pocket coverage,pocket_qcov,70.0,200678,64,0.031891886504748904,26.0,59.0,93.0,9.0,14.0625,0.004484796539730314,74.0,84.0,93.0
9vzg,Protein-ligand interaction coverage,pli_qcov,50.0,200678,64,0.031891886504748904,7.0,21.0,57.0,4.0,6.25,0.0019932429065468065,50.0,53.5,57.0
9vzg,Ligand pose (SuCOS shape),sucos_shape,50.0,200678,66,0.032888507958022305,37.75723111866005,43.15608810827503,77.42138273210901,4.0,6.0606060606060606,0.0019932429065468065,50.68046622696139,57.87708141455654,77.42138273210901
9vzg,Ligand chemistry (Morgan Tanimoto),morgan_tanimoto,50.0,200678,66,0.032888507958022305,7.758620689655173,8.16326530612245,24.65753424657534,0.0,0.0,0.0,,,
